Sim,Covs,T Setting,T Drop Setting,Binary Dose,DGP,Observed,Our Method,Expert,Linear Q-learning (R),DTree Q-learning (R),Linear Q-learning (Python),RF Q-learning (Python),SV Q-learning (Python),Linear Q-learning Multi,RF Q-learning Multi,SV Q-learning Multi,Linear OptClass,DTree OptClass,Linear BOWL R1,Linear BOWL R2,Linear BOWL R3,Poly BOWL R1,Poly BOWL R2,Poly BOWL R3,Linear Inf R1,Linear Inf R2,Linear Inf R3,RF Inf R1,RF Inf R2,RF Inf R3,SV Inf R1,SV Inf R2,SV Inf R3,Linear Inf Multi R1,Linear Inf Multi R2,Linear Inf Multi R3,RF Inf Multi R1,RF Inf Multi R2,RF Inf Multi R3,SV Inf Multi R1,SV Inf Multi R2,SV Inf Multi R3,BCQ R1,BCQ R2,BCQ R3,CQL R1,CQL R2,CQL R3,CRR R1,CRR R2,CRR R3,DDPG R1,DDPG R2,DDPG R3,SAC R1,SAC R2,SAC R3,TD3 R1,TD3 R2,TD3 R3,Random,Inaction,Full Dosing
20,10,a,a,True,random,5.477627474775359,3.1077583455409865,2.7534254703291414,2.799992631242756,2.799992631242756,2.876944015633148,2.9130861025149257,3.5867513720410935,,,,3.5675752436065373,3.5675752436065373,5.2221541983393305,3.5452747990803988,3.2661630959722934,3.677446765769695,3.6686810570276034,3.6686810570276034,3.0500487439344117,3.8458601411349913,3.0993048070193585,3.7079460435724587,6.003920951816577,4.363264927545972,3.7079460435724587,4.682235880939538,2.6923257086730414,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.522369713504649,9.454903560152342,3.6686810570276034
21,10,a,b,True,random,5.50857669887052,3.337266401629135,2.7522450347904237,3.4080251083821373,3.4080251083821373,3.383193272745314,3.4724286032934133,3.393700766235719,,,,3.6819254608643863,3.6819254608643863,,3.676838658219455,3.6734848128119157,3.6686810570276034,3.6686810570276034,3.6686810570276034,3.234643732821419,3.8995591786407475,3.1625993999476645,3.705231016650568,5.82726125657806,4.126333770664315,3.705231016650568,3.700480513348842,2.746222002863293,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.522369713504649,9.454903560152342,3.6686810570276034
22,10,b,a,True,random,4.351089072357074,3.0651459470700955,2.8362303799071205,3.8891364759620153,3.8891364759620153,3.7471271010794664,3.919166185675717,4.016333235073062,,,,4.237746322417073,4.237746322417073,4.730255201921887,,,5.092073222811729,5.04514187280143,5.04514187280143,2.913432818205801,3.7101893036822995,2.7105600624414468,5.2154899190996,7.517707342725151,6.912990271020101,5.2154899190996,6.624318492756517,2.7060134521311343,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.357940263978236,9.454903560152342,5.166847687821853
23,10,b,b,True,random,4.340348257844758,3.063771399826299,2.8364436134296986,4.199944607409801,4.199944607409801,3.735282136482642,4.359751365644672,3.840830296604012,,,,4.968606945629128,4.968606945629128,5.443820426376424,4.56412849365759,4.504248294177701,5.166847687821853,5.166847687821853,5.166847687821853,2.9564125432171515,3.770985543244438,2.7233295579862253,5.197816412947082,7.4954283075318,6.2993075686891675,5.197816412947082,6.719164784604555,2.7117673610715776,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.357940263978236,9.454903560152342,5.166847687821853
24,100,a,a,False,random,4.881714796690552,2.274228749313041,2.7897892930859394,6.189406125575885,6.189406125575885,6.742676979067861,6.182657722119222,6.636305018951367,4.733738679632237,3.467502017492645,4.439002370119773,5.219933695005215,5.219933695005215,5.204908472012042,5.424544958474414,5.903642663826213,3.6890893190196934,3.6890893190196934,3.6890893190196934,3.2065410783115125,4.37545320248773,3.369733201903177,2.965282813678493,9.187001361020457,9.396713569200536,3.703546138739074,9.426102160244358,9.426102160244358,4.634993503589175,4.663888186227183,2.7901879901959954,6.023037855197948,4.803219989890756,3.3379440929398436,6.528355806829684,9.31845364010666,3.7431275977701093,4.588766068303937,4.343170682473126,4.343866263024012,4.149140722228817,4.1545709858532085,4.1934475323221925,4.015456010278047,3.8818967939611007,3.891369776976003,11.18410434891354,9.050097244803968,8.88395674148979,6.825711427133608,4.994579669642501,5.556229410850875,10.837320625661796,7.057710299195102,7.4280165909613896,4.905498981247847,9.37225648927582,13.81024550188079
25,100,a,b,False,random,4.910055672901327,2.2293114400283276,2.786064809176165,4.196277193205284,4.196277193205284,6.927823334012165,7.277017351616915,6.858500954478725,4.149598734091054,3.185987790472694,4.133385564326323,5.2991205552714025,5.2991205552714025,3.5079000472403785,5.257532610635215,4.518715831471167,3.6890893190196934,3.6890893190196934,3.6890893190196934,3.88410381685424,4.4423770761392785,3.536165507035066,2.8162975035000395,8.990962003654124,9.348184930995437,3.702823759851671,9.402872224175564,9.402872224175564,5.058885933029278,4.911574885461544,3.0063786747523937,5.893338403654258,5.018787937440814,3.4183029923388646,6.818256218148555,8.587169181835492,3.0795098184752137,4.646058826373926,4.57485877795124,4.61995898060507,4.039888360653144,4.03742582652947,4.047346540869942,3.93055072352749,3.8856746402444857,3.88252685595333,13.343540945653466,8.819171761354815,8.681212627200694,8.533256375667966,4.6509994946608035,4.818315260728637,13.486100792214085,7.066469529340916,7.327893349182225,4.905498981247847,9.37225648927582,13.81024550188079
26,100,b,a,False,random,6.597619939974653,3.1394749796384325,2.361887886689331,6.07851711586134,6.07851711586134,7.684397080410978,4.668724856956215,6.280822573391257,6.639006566109707,6.802319378512021,6.942066681084658,4.518744454317016,4.518744454317016,4.013004805377382,,,5.208286584102472,5.195125272551769,5.195125272551769,3.081787994206123,4.249738074618467,3.1909228112380212,2.978039347941259,9.267219545996497,9.332969711057501,5.199194292111178,9.409032899550628,9.409032899550628,3.970387591981594,4.988833195095353,2.6124681585171823,3.751495556287839,5.169168045140989,5.466429179672362,3.702073057631834,9.40847728946197,3.443933983377746,4.343408783122684,4.943172567255469,4.316106371153418,4.861093844706893,5.126864616868547,4.406050011759203,4.4384482547815844,5.036206940645398,3.529875542770818,6.030695855765906,4.668507796444851,9.119997966506922,3.3927016919887025,4.02132876592643,3.301466604388831,9.367141164670945,3.822740792254594,5.0764116450966945,6.603186046573361,9.37225648927582,27.13531868764356
27,100,b,b,False,random,6.612913055959671,3.092801082595343,2.3648681596656926,5.755492048462989,5.755492048462989,6.267573541924506,5.936174731476299,5.8519168268046275,7.603490463057304,7.411262689256919,6.818278990166231,5.488192856691086,5.488192856691086,4.164713657295241,,,5.208837107733292,5.208837107733292,5.208837107733292,3.0394497129350064,4.31250229540232,3.1664714761171178,2.9598060685807512,9.182087083393311,9.346756327381899,5.210753878755673,9.40182306579014,9.40182306579014,3.945818066399279,5.050802905530583,2.6536110804419257,3.9654268714811103,5.069841027944457,4.444536802351719,3.7452008180310723,9.40182306579014,3.609380311137146,5.012720407778504,4.957012361134198,4.464504201230999,5.223013703642395,5.327692157096209,4.620716135726129,4.986783740301158,4.99984388079524,3.741249592770722,7.211158037902411,4.459031745746197,9.15078506116515,3.2053308895778367,4.0792376551696545,3.505071900813065,9.346025397454913,3.900441231684031,5.952291730039471,6.603186046573361,9.37225648927582,27.13531868764356
28,100,a,a,True,random,5.42846390349956,3.2849789020103595,2.737688748744178,2.9567395920618584,2.9567395920618584,2.9563465434459837,2.9476116214490062,3.1543313583538106,,,,3.484139946270304,3.484139946270304,4.59515073294239,4.499484089427217,3.8693642516889852,3.6890893190196934,3.6890893190196934,3.6890893190196934,3.2694264606064927,4.0004079994172645,3.1964058135363924,3.703546138739074,5.946103843096063,4.2560048890168005,3.703546138739074,9.276589708476518,3.703546138739074,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.4774261410496585,9.37225648927582,3.689089319019693
29,100,a,b,True,random,5.38998801460119,3.390528569829853,2.7425665088859046,3.1235303708839246,3.1235303708839246,3.490131742607745,3.630336575864006,3.7749153052367395,,,,3.886384435044633,3.886384435044633,2.966748661721205,4.088679288574042,3.6645505190375474,3.6890893190196934,3.6890893190196934,3.6890893190196934,3.5227423357806136,4.09098730989642,3.2582207462884236,3.702823759851671,6.452503133002691,4.140797540740465,3.702823759851671,5.612774047130869,3.702823759851671,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.4774261410496585,9.37225648927582,3.689089319019693
30,100,b,a,True,random,4.328232999335528,2.99945802617278,2.8283340414023574,3.9482947123714736,3.9482947123714736,3.981547619576148,4.199886681900729,5.719214599855944,,,,4.4361019406301985,4.4361019406301985,4.300704456103477,,,4.9015858710447056,4.700566635577507,4.700566635577507,2.9113471955391548,3.773603650709025,2.731794684011379,5.21770375790718,7.769509265460721,6.463787522953401,5.21770375790718,9.409032899550628,5.787371703687786,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.303025001103517,9.37225648927582,5.208837107733292
31,100,b,b,True,random,4.343883088461697,3.0587851766282674,2.828530394192959,4.505621462020875,4.505621462020875,4.550253411498865,4.807752458588264,5.009817638107374,,,,5.2762665928538155,5.2762665928538155,5.1061721993589435,,,5.208837107733292,5.208837107733292,5.208837107733292,2.9510289716929936,3.8028541840165566,2.7569587408930203,5.220474598418127,7.105064429670272,5.992042605205016,5.220474598418127,9.40182306579014,5.275586466690713,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.303025001103517,9.37225648927582,5.208837107733292
