Sim,Covs,T Setting,T Drop Setting,Binary Dose,DGP,Observed,Our Method,Expert,Linear Q-learning (R),DTree Q-learning (R),Linear Q-learning (Python),RF Q-learning (Python),SV Q-learning (Python),Linear Q-learning Multi,RF Q-learning Multi,SV Q-learning Multi,Linear OptClass,DTree OptClass,Linear BOWL R1,Linear BOWL R2,Linear BOWL R3,Poly BOWL R1,Poly BOWL R2,Poly BOWL R3,Linear Inf R1,Linear Inf R2,Linear Inf R3,RF Inf R1,RF Inf R2,RF Inf R3,SV Inf R1,SV Inf R2,SV Inf R3,Linear Inf Multi R1,Linear Inf Multi R2,Linear Inf Multi R3,RF Inf Multi R1,RF Inf Multi R2,RF Inf Multi R3,SV Inf Multi R1,SV Inf Multi R2,SV Inf Multi R3,BCQ R1,BCQ R2,BCQ R3,CQL R1,CQL R2,CQL R3,CRR R1,CRR R2,CRR R3,DDPG R1,DDPG R2,DDPG R3,SAC R1,SAC R2,SAC R3,TD3 R1,TD3 R2,TD3 R3,Random,Inaction,Full Dosing
20,10,a,a,True,random,0.21151389962951508,0.05956473611306508,0.048389573677549765,0.06839977720531934,0.06839977720531934,0.09868948296776904,0.08495574699947823,0.2575744858571287,,,,0.2330145838175919,0.2330145838175919,0.34584633684864524,0.3033648336432827,0.0741981854529713,0.08608755105326164,0.08580309751342176,0.08580309751342176,0.062413896423676236,0.1175545136070697,0.05384245770128307,0.03684132939911709,1.0181922479546377,0.9962795121830366,0.03684132939911709,0.7010553240661326,0.029957699972348557,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2335220073230612,0.2738005623947624,0.08580309751342174
21,10,a,b,True,random,0.21312689732276785,0.08464725638172642,0.047558063970347286,0.22108114427036044,0.22108114427036044,0.0865341167163332,0.10896800457950227,0.16027296322058027,,,,0.21758483021160438,0.21758483021160438,,0.21779974994520968,0.08768206049011375,0.08580309751342176,0.08580309751342176,0.08580309751342176,0.08159811491207758,0.09502187343975527,0.05199883171288808,0.03850188253876075,1.2382624860083105,0.884938742417434,0.03850188253876075,0.6270933877166912,0.03991913508533443,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2335220073230612,0.2738005623947624,0.08580309751342174
22,10,b,a,True,random,0.0931138889548505,0.05683986182906607,0.04704367390088481,0.20625167047131365,0.20625167047131365,0.2495093976667081,0.2026374326812819,0.9534441838855068,,,,0.16168079011842318,0.16168079011842318,0.08140601051590016,,,0.32620755569416243,0.1652920865926213,0.1652920865926213,0.027923590440499548,0.11195092799860504,0.028947721206156112,0.06956989995826475,1.3657047252112293,1.4735020974714301,0.06956989995826475,0.41052602235109104,0.02151858939117541,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09840902556039616,0.27380056239476225,0.13794129800039628
23,10,b,b,True,random,0.09833605656156506,0.08540946336779617,0.0472106233751222,0.8231539439707672,0.8231539439707672,0.3821089404890359,0.307676487748847,0.3492797346386538,,,,0.44189755754159205,0.44189755754159205,,0.6288584787761954,0.4399122292935571,0.1379412980003964,0.1379412980003964,0.1379412980003964,0.03049107428523927,0.11671082645526033,0.032957834869861494,0.06719534133311597,1.3196307532223717,1.2019970342165573,0.06719534133311597,0.4760025384411177,0.02626202413838118,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09840902556039616,0.27380056239476225,0.13794129800039628
24,100,a,a,False,random,0.17295758241975853,0.06405599837289153,0.07290798082594556,0.5199743193194374,0.5199743193194374,0.715758262782734,0.8902481989597602,0.4781420674654696,0.5221492121700682,0.39133991749796526,0.5289517469978349,0.355575889937243,0.355575889937243,0.20380709357286034,0.2793099351427798,0.32537638749113745,0.09827880125598855,0.09827880125598855,0.09827880125598855,0.09609523165435653,0.2170282689296842,0.1312370607952306,0.19900522436905474,0.7089872389200242,0.17916266560311198,0.02413271284862728,0.18124443756947822,0.18124443756947822,0.17025896913415914,0.3201768087495642,0.1454126162454932,0.6444355942785668,0.5508510237054395,0.4233976968747778,3.036327174418526,2.198569712244112,0.6104183938564729,0.6074270923128119,0.5506789893909495,0.4796892744876108,0.14252422188213446,0.14657958527373946,0.12995251496693835,0.13381997813483157,0.11496852515001868,0.1127532051326919,1.397644593333966,0.43038779355323353,0.37474548313142186,0.3762349548424245,0.7490987964318304,0.8027210037566302,1.5901398840168106,0.4232110725203996,0.5614682735653651,0.1806567925251034,0.4194058343198736,0.4137000927835863
25,100,a,b,False,random,0.1683232020040202,0.053395175882215345,0.07880620670689735,0.31217935502522637,0.31217935502522637,1.138837274407442,0.743101519344051,0.43250163490690513,0.7046105768119915,0.5841798917755208,0.49139102351679154,0.3137871967952931,0.3137871967952931,0.33772741086432106,0.6486177744922508,0.6336743345969684,0.09827880125598855,0.09827880125598855,0.09827880125598855,0.17062802905735028,0.23737909156740986,0.14915080291645444,0.15383135328697473,0.8492121105574066,0.3307494083265823,0.0340105969365441,0.2028209016807814,0.2028209016807814,0.2932509658990301,0.41009607674822035,0.1398403892326436,0.7740715224912955,0.6427533742592989,0.30591272582185824,2.3562719212241627,3.11327866038507,0.4570586999234882,0.5030698812820534,0.628530522524889,0.6729646257018241,0.17788600470537827,0.16366824048862683,0.17318271636101004,0.172248298998722,0.18747574105192533,0.19346596319576573,1.9787802137279704,0.5033164560111009,0.3759267626577091,0.7006910200652734,0.8153847623160256,0.8765436230169575,1.6248379690451138,0.7178650931656697,0.7234297622560293,0.1806567925251034,0.4194058343198736,0.4137000927835863
26,100,b,a,False,random,0.22846690738629266,0.14515647997113393,0.054076504346966585,0.47589855541286996,0.47589855541286996,0.6117479324408672,0.32253035486243764,0.9506756468782199,0.8208744699955428,0.7405668181760069,0.7071608241742651,0.15950647770142173,0.15950647770142173,0.13981303568969022,,,0.14794398934597136,0.16755096049550103,0.16755096049550103,0.033243076820627215,0.20355981706827675,0.06750202777716607,0.11807381692915016,0.32297511912206783,0.2169703523355495,0.4942280531578812,0.18742400154605066,0.18742400154605066,0.10468864593327738,0.45154264654784787,0.10600474876781293,0.3279681946524596,0.7909553093909174,0.909487227635124,0.10169151959484007,0.18737157480669317,0.22644695215143984,0.20208716074542685,0.17310482269620323,0.1871719493040141,0.2541146305997195,0.257082494828683,0.19975446699543875,0.18014268428594732,0.19584853582029543,0.12428388617457772,1.92466122667265,0.4050192159789862,0.7232388494366802,0.18471857625219806,0.23694055161238858,0.3122020308399538,0.42831253159725147,0.31887373642859124,1.7036621230300169,0.2278886109082535,0.4194058343198736,0.8647442346299382
27,100,b,b,False,random,0.21033516677424566,0.17294673646942194,0.05496359956852175,1.0177951526087905,1.0177951526087905,1.084909968227149,0.7126450380397695,1.0742410460012313,3.7514110866989205,0.7632778263254537,1.2765881729660404,0.3046049298610656,0.3046049298610656,0.4584846694549249,,,0.14796297312211099,0.14796297312211099,0.14796297312211099,0.03746480185415673,0.2082656331976775,0.11444560432251834,0.06313611403240908,0.35590117938239585,0.33086721697788324,0.2784035819512954,0.2038096542089606,0.2038096542089606,0.09981663370698643,0.36758505325020907,0.11947111725815325,0.3202588908451161,0.9128116720843072,0.7997423650029671,0.1485620916165816,0.2038096542089606,0.32030614011463354,0.18287134897866,0.2344976661567754,0.1834439416005623,0.25064658733038037,0.25515520898934924,0.2545648271496068,0.18076480225479358,0.28192476379009096,0.18641613052402684,0.9146785364586885,0.9260993399657148,0.7826537750932587,0.22159593382283613,0.21474543923450698,0.37506382510841674,0.4276192920077356,0.3779968208830241,1.1229610351473989,0.2278886109082535,0.4194058343198736,0.8647442346299382
28,100,a,a,True,random,0.21888480702036195,0.08150852235592615,0.06799250607989112,0.07702498053732292,0.07702498053732292,0.12492713189146817,0.10309759982034224,0.1450498590317205,,,,0.20840156055650197,0.20840156055650197,0.14062050081113653,0.28780001171293446,0.232279285636926,0.09827880125598855,0.09827880125598855,0.09827880125598855,0.07045456085943007,0.12329391740542579,0.05139487945130542,0.024115729133671552,0.8236687873398242,0.6716548286718221,0.02413271284862728,1.9135172225880408,0.02413271284862728,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2449422276850809,0.4194058343198736,0.09827880125598853
29,100,a,b,True,random,0.2609412077459467,0.07898445982810097,0.0681011787123275,0.28188778159302835,0.28188778159302835,0.6716829470025334,0.09964999668118639,0.2465067783653484,,,,0.16692182337236455,0.16692182337236455,0.08910785407222448,0.29066243609206216,0.22509262873548122,0.09827880125598855,0.09827880125598855,0.09827880125598855,0.09871306401388877,0.12581407126991911,0.08143718657437156,0.0340105969365441,0.9812933948345014,1.2666886548460548,0.0340105969365441,2.3496718327883417,0.0340105969365441,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2449422276850809,0.4194058343198736,0.09827880125598853
30,100,b,a,True,random,0.15359640883623346,0.10232633336356502,0.06474049907841338,0.2480211185676948,0.2480211185676948,0.16070754091905853,0.3369957003492587,0.4242428650350417,,,,0.1643331969854854,0.1643331969854854,0.17000323733569564,,,0.3848146281351939,0.21192017752443684,0.21192017752443684,0.028700051392011365,0.08981511717961443,0.03547947456953001,0.05222518562376229,1.078460845278827,1.4945493209132878,0.05222518562376229,0.18742400154605066,0.7276053144050669,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11903546978765486,0.4194058343198736,0.14796297312211099
